customer_id,signup_date,country,city,birth_year,gender,acquisition_channel,newsletter_opt_in,loyalty_tier
C016464,2022-10-29,Switzerland,Bern,,female,paid_search,False,Bronze
C016465,2024-06-04,Germany,Essen,1970,male,direct,False,Silver
C016466,2025-08-27,Austria,Klagenfurt,1994,male,email,True,Bronze
C016467,2023-03-17,Germany,Nuremberg,1976,female,social_media,True,Silver
C016468,2024-05-28,Germany,Mannheim,1968,male,organic_search,True,Gold
C016469,2025-08-16,Germany,Stuttgart,1985,male,direct,True,Bronze
C016470,2025-07-15,Germany,Stuttgart,1965,male,organic_search,False,Bronze
C016471,2022-01-12,Germany,Stuttgart,1981,female,affiliate,False,Silver
C016472,2022-06-09,Switzerland,Bern,1980,female,direct,False,Gold
C016473,2025-11-26,Germany,Nuremberg,2006,male,organic_search,False,Bronze
C016474,2025-08-30,Germany,Muenster,1986,female,organic_search,True,Bronze
C016475,2023-04-11,Germany,Frankfurt,2002,male,paid_search,False,Silver
C016476,2024-01-22,Germany,Munich,1969,male,affiliate,False,Bronze
C016477,2024-04-07,Germany,Muenster,1957,female,paid_search,False,Gold
C016478,2024-08-23,Austria,Salzburg,1973,female,referral,False,Platinum
C016479,2024-12-20,Germany,Leipzig,1978,female,social_media,False,Silver
C016480,2023-06-23,Switzerland,Basel,1976,not_specified,paid_search,True,Gold
C016481,2025-07-09,Germany,Augsburg,1955,male,direct,False,Gold
C016482,2022-03-27,Germany,Mannheim,1955,male,social_media,True,Bronze
C016483,2022-02-16,Austria,Graz,1983,male,direct,False,Bronze
C016484,2025-10-16,Germany,Dusseldorf,1967,male,organic_search,True,Bronze
C016485,2022-09-14,Germany,Augsburg,1973,male,social_media,False,Silver
C016486,2025-12-08,Germany,Bonn,1995,female,organic_search,False,Silver
C016487,2023-02-18,Germany,Karlsruhe,1974,female,organic_search,True,Bronze
C016488,2023-06-11,Germany,Cologne,1997,female,direct,False,Bronze
C016489,2022-02-10,Germany,Dresden,1980,female,organic_search,False,Bronze
C016490,2025-09-25,Germany,Hamburg,1993,female,email,True,Bronze
C016491,2023-06-04,Germany,Essen,1969,male,email,True,Bronze
C016492,2022-08-31,Germany,Munich,1962,male,social_media,True,Platinum
C016493,2023-11-30,Germany,Stuttgart,1968,female,referral,True,Silver
C016494,2022-08-12,Austria,Graz,1962,male,email,False,Bronze
C016495,2025-02-15,Switzerland,Geneva,1979,female,email,False,Bronze
C016496,2022-04-16,Germany,Karlsruhe,1971,male,paid_search,True,Gold
C016497,2023-12-23,Austria,Linz,1968,female,organic_search,True,Bronze
C016498,2023-07-20,Switzerland,Geneva,1966,female,direct,True,Bronze
C016499,2022-02-23,Germany,Muenster,1976,male,paid_search,False,Silver
C016500,2022-03-17,Germany,Berlin,1956,female,referral,False,Silver
C016501,2024-01-20,Austria,Graz,1974,male,affiliate,False,Silver
C016502,2023-07-25,Germany,Augsburg,1966,female,direct,False,Silver
C016503,2022-07-07,Germany,Essen,1982,male,direct,True,Bronze
C016504,2022-07-19,Germany,Leipzig,1980,female,direct,True,Bronze
C016505,2025-03-08,Germany,,,female,organic_search,False,Bronze
C016506,2024-11-21,Austria,Innsbruck,1986,male,paid_search,True,Bronze
C016507,2024-05-28,Germany,Leipzig,1957,not_specified,affiliate,False,Bronze
C016508,2025-04-19,Germany,Hamburg,1959,female,organic_search,True,Bronze
C016509,2022-04-11,Germany,Muenster,1979,female,paid_search,True,Bronze
C016510,2024-09-20,Austria,Villach,1974,male,direct,True,Bronze
C016511,2024-12-23,Germany,Cologne,1970,female,organic_search,False,Silver
C016512,2022-10-17,Germany,Bremen,1974,female,organic_search,True,Bronze
C016513,2024-02-15,Germany,Essen,1967,male,organic_search,True,Gold
C016514,2025-01-13,Germany,Hamburg,1961,female,paid_search,True,Platinum
C016515,2024-05-22,Switzerland,Basel,1966,male,affiliate,True,Silver
C016516,2022-12-27,Germany,Hanover,2004,female,email,True,Bronze
C016517,2024-08-18,Austria,Vienna,1961,male,organic_search,True,Bronze
C016518,2025-01-02,Germany,Leipzig,2006,male,social_media,False,Bronze
C016519,2022-01-15,Switzerland,Geneva,1990,male,organic_search,True,Bronze
C016520,2024-03-30,Germany,Leipzig,1960,male,paid_search,False,Bronze
C016521,2023-12-31,Germany,Hanover,1996,female,organic_search,True,Bronze
C016522,2023-06-14,Germany,Dortmund,1969,female,referral,True,Silver
C016523,2022-03-05,Germany,Mannheim,1980,male,organic_search,False,Gold
C016524,2022-05-01,Austria,Salzburg,1955,female,social_media,False,Silver
C016525,2024-12-19,Germany,Nuremberg,1955,male,email,True,Silver
C016526,2025-04-10,Germany,Hanover,1996,male,email,True,Gold
C016527,2023-08-29,Germany,Karlsruhe,1985,female,social_media,False,Silver
C016528,2025-09-19,Germany,Munich,1976,male,organic_search,True,Silver
C016529,2025-09-02,Germany,Muenster,2003,female,social_media,False,Silver
C016530,2024-08-20,Germany,Mannheim,2006,female,organic_search,True,Bronze
C016531,2024-04-19,Austria,Graz,2005,female,organic_search,False,Bronze
C016532,2025-10-25,Germany,Berlin,1980,female,social_media,False,Bronze
C016533,2024-05-31,Germany,Berlin,1998,male,social_media,True,Bronze
C016534,2025-09-11,Germany,Nuremberg,1958,male,direct,True,Bronze
C016535,2025-11-15,Germany,Dortmund,1992,not_specified,email,True,Bronze
C016536,2022-10-09,Germany,Cologne,1997,female,organic_search,True,Silver
C016537,2024-08-12,Switzerland,Basel,1955,male,organic_search,True,Bronze
C016538,2024-11-22,Germany,Dortmund,1995,female,referral,False,Bronze
C016539,2025-03-31,Germany,Berlin,2001,female,organic_search,False,Bronze
C016540,2023-05-20,Germany,Dresden,1965,male,email,True,Bronze
C016541,2025-05-30,Austria,Vienna,2002,male,organic_search,True,Bronze
C016542,2023-12-06,Austria,Innsbruck,1964,female,direct,True,Platinum
C016543,2023-07-13,Germany,Hamburg,2004,male,social_media,True,Bronze
C016544,2022-08-15,Germany,Mannheim,2003,male,email,True,Gold
C016545,2023-04-10,Germany,Stuttgart,1980,male,direct,True,Bronze
C016546,2025-11-09,Germany,Bremen,2006,female,paid_search,False,Bronze
C016547,2024-10-31,Germany,Leipzig,1982,male,social_media,True,Bronze
C016548,2024-11-15,Germany,Augsburg,1992,female,organic_search,True,Bronze
C016549,2025-07-18,Germany,Mannheim,1978,male,social_media,True,Silver
C016550,2023-01-21,Austria,Villach,1963,male,referral,True,Bronze
C016551,2024-08-13,Germany,Bonn,1971,male,paid_search,True,Bronze
C016552,2023-06-21,Germany,Muenster,,female,organic_search,True,Silver
C016553,2025-05-10,Switzerland,Geneva,1965,female,paid_search,True,Platinum
C016554,2023-09-03,Germany,Dusseldorf,1989,male,social_media,False,Bronze
C016555,2025-05-20,Germany,Karlsruhe,1958,female,organic_search,True,Bronze
C016556,2024-12-16,Germany,Berlin,1959,male,email,False,Silver
C016557,2025-01-20,Germany,Cologne,,female,direct,False,Bronze
C016558,2025-08-30,Austria,Klagenfurt,1965,female,paid_search,True,Bronze
C016559,2025-02-16,Austria,Linz,,male,email,True,Silver
C016560,2023-04-10,Germany,Stuttgart,1955,female,social_media,False,Silver
C016561,2024-01-24,Switzerland,Basel,1993,female,email,True,Gold
C016562,2023-11-14,Germany,Mannheim,1983,female,email,False,Bronze
C016563,2022-04-04,Germany,Essen,1956,male,social_media,False,Silver
C016564,2024-05-07,Germany,Berlin,1987,female,email,True,Bronze
C016565,2023-09-25,Germany,Bremen,,female,email,True,Bronze
C016566,2023-07-23,Germany,Mannheim,2005,male,social_media,True,Bronze
C016567,2022-06-08,Germany,Cologne,1981,female,organic_search,True,Bronze
C016568,2023-12-30,Switzerland,Zurich,1959,female,direct,True,Bronze
C016569,2024-04-16,Germany,Hanover,1979,male,organic_search,False,Bronze
C016570,2022-06-02,Germany,Augsburg,2002,female,organic_search,True,Bronze
C016571,2024-07-06,Germany,Hamburg,1996,male,referral,True,Bronze
C016572,2022-08-31,Germany,Nuremberg,1970,male,organic_search,False,Bronze
C016573,2022-07-29,Germany,,1981,male,organic_search,True,Bronze
C016574,2023-08-03,Germany,Cologne,2000,male,direct,False,Gold
C016575,2023-07-17,Germany,Stuttgart,1975,male,social_media,False,Bronze
C016576,2025-08-15,Austria,Salzburg,1990,female,email,True,Bronze
C016577,2022-04-08,Germany,Hanover,1979,female,paid_search,True,Bronze
C016578,2023-05-20,Germany,Bremen,1972,male,email,True,Bronze
C016579,2024-11-27,Germany,Cologne,1962,male,direct,False,Bronze
C016580,2022-12-27,Austria,Villach,2000,female,social_media,False,Silver
C016581,2025-11-19,Switzerland,Basel,1983,male,email,True,Bronze
C016582,2024-12-09,Germany,Bremen,1985,male,organic_search,False,Bronze
C016583,2025-09-29,Germany,Bremen,1956,female,paid_search,True,Silver
C016584,2025-10-03,Germany,Dresden,1989,male,email,False,Bronze
C016585,2022-06-07,Germany,Stuttgart,1965,female,organic_search,True,Bronze
C016586,2023-10-26,Austria,Linz,2001,female,social_media,True,Silver
C016587,2024-12-11,Germany,Munich,1989,female,referral,False,Gold
C016588,2022-01-13,Germany,Bonn,1978,male,direct,True,Bronze
C016589,2023-10-16,Germany,Dusseldorf,1975,male,email,False,Silver
C016590,2024-09-21,Austria,Vienna,1960,female,direct,False,Silver
C016591,2025-02-19,Germany,Berlin,1991,female,direct,True,Silver
C016592,2023-08-23,Germany,Muenster,1959,male,social_media,False,Bronze
C016593,2025-06-01,Austria,Linz,,male,referral,True,Bronze
C016594,2024-08-31,Germany,Hanover,1971,female,paid_search,False,Bronze
C016595,2022-03-07,Germany,Bremen,2002,male,organic_search,False,Silver
C016596,2023-02-06,Germany,Karlsruhe,1999,female,paid_search,True,Platinum
C016597,2025-09-17,Germany,Augsburg,1979,male,email,False,Bronze
C016598,2022-01-04,Germany,Mannheim,2004,male,social_media,True,Bronze
C016599,2022-06-06,Switzerland,Lucerne,1990,male,social_media,False,Bronze
C016600,2023-05-13,Austria,Graz,1984,female,paid_search,True,Bronze
C016601,2025-12-07,Germany,Dortmund,1967,female,paid_search,True,Silver
C016602,2024-10-15,Germany,Stuttgart,1984,male,organic_search,False,Bronze
C016603,2022-08-02,Switzerland,Winterthur,1986,male,paid_search,False,Bronze
C016604,2023-07-23,Germany,Stuttgart,1967,male,social_media,False,Silver
C016605,2025-09-19,Germany,Mannheim,1984,male,organic_search,True,Silver
C016606,2022-11-13,Austria,Graz,2000,female,email,True,Bronze
C016607,2024-04-11,Germany,Nuremberg,1980,female,social_media,True,Bronze
C016608,2023-11-02,Germany,Berlin,1975,male,paid_search,True,Silver
C016609,2025-01-03,Germany,Mannheim,1986,female,referral,True,Gold
C016610,2024-12-23,Germany,Karlsruhe,1980,female,organic_search,True,Bronze
C016611,2025-04-19,Germany,Dresden,1989,male,organic_search,True,Silver
C016612,2022-06-22,Germany,Bremen,2004,female,referral,True,Bronze
C016613,2023-10-18,Germany,Essen,1992,male,email,True,Bronze
C016614,2024-09-26,Germany,Dresden,1996,male,organic_search,True,Bronze
C016615,2023-08-29,Germany,Dresden,1966,female,social_media,True,Bronze
C016616,2024-08-22,Germany,Essen,1994,male,organic_search,True,Bronze
C016617,2024-07-07,Germany,Bremen,1958,female,social_media,False,Gold
C016618,2023-06-20,Switzerland,Zurich,1978,female,organic_search,False,Bronze
C016619,2022-05-25,Germany,Essen,1965,female,affiliate,False,Silver
C016620,2025-11-03,Germany,Dortmund,1962,female,social_media,True,Bronze
C016621,2025-04-08,Germany,Augsburg,2005,male,organic_search,False,Bronze
C016622,2025-07-16,Switzerland,Basel,1973,male,direct,False,Bronze
C016623,2023-03-10,Austria,Villach,1983,female,affiliate,True,Bronze
C016624,2023-04-02,Austria,Villach,1977,male,referral,True,Platinum
C016625,2023-04-13,Germany,Mannheim,1992,male,organic_search,False,Silver
C016626,2022-02-14,Germany,Bonn,1996,male,affiliate,False,Bronze
C016627,2022-09-03,Germany,Dusseldorf,1957,male,social_media,True,Silver
C016628,2023-03-22,Germany,Cologne,1995,female,direct,True,Platinum
C016629,2025-11-27,Germany,Mannheim,1989,female,paid_search,True,Bronze
C016630,2022-10-23,Austria,Innsbruck,2002,female,organic_search,False,Silver
C016631,2024-01-04,Germany,Karlsruhe,1959,female,paid_search,True,Bronze
C016632,2024-03-01,Germany,Bremen,1958,male,affiliate,False,Silver
C016633,2023-06-04,Austria,Villach,1967,female,organic_search,False,Bronze
C016634,2025-08-20,Switzerland,Zurich,1977,female,social_media,True,Silver
C016635,2022-05-15,Germany,Munich,1990,male,referral,True,Bronze
C016636,2025-06-11,Germany,Hamburg,1998,male,paid_search,True,Bronze
C016637,2024-12-10,Austria,Linz,1990,male,social_media,False,Silver
C016638,2023-03-18,Switzerland,Geneva,,male,direct,True,Bronze
C016639,2025-01-14,Germany,Berlin,1961,female,paid_search,True,Silver
C016640,2023-09-12,Germany,Karlsruhe,1967,female,social_media,True,Bronze
C016641,2025-11-03,Germany,Cologne,1976,female,direct,False,Bronze
C016642,2022-02-22,Austria,Klagenfurt,1996,male,social_media,False,Bronze
C016643,2022-02-12,Germany,Hanover,2001,female,social_media,True,Silver
C016644,2024-02-26,Germany,Hanover,1957,male,paid_search,True,Bronze
C016645,2025-09-07,Austria,Vienna,2002,male,email,True,Platinum
C016646,2022-04-02,Germany,Berlin,1973,male,affiliate,True,Bronze
C016647,2025-01-29,Germany,Munich,1986,female,paid_search,True,Bronze
C016648,2025-09-18,Germany,Dusseldorf,1990,male,paid_search,True,Silver
C016649,2023-12-04,Germany,Muenster,1975,female,paid_search,True,Bronze
C016650,2025-06-06,Germany,Dortmund,1963,female,paid_search,True,Silver
C016651,2024-12-29,Germany,Frankfurt,1965,female,organic_search,False,Silver
C016652,2022-11-06,Germany,Stuttgart,1998,female,paid_search,True,Silver
C016653,2025-05-19,Switzerland,Basel,1989,female,affiliate,True,Silver
C016654,2024-10-07,Germany,Dresden,1975,male,direct,False,Bronze
C016655,2022-01-19,Austria,Klagenfurt,2005,female,referral,True,Bronze
C016656,2024-03-31,Germany,Hamburg,1974,male,social_media,True,Bronze
C016657,2024-08-03,Austria,Klagenfurt,1993,male,direct,False,Platinum
C016658,2025-03-03,Switzerland,Zurich,2004,female,paid_search,False,Bronze
C016659,2025-01-19,Switzerland,Basel,1973,male,paid_search,True,Bronze
C016660,2023-11-19,Austria,Innsbruck,1962,male,direct,True,Bronze
C016661,2023-03-09,Germany,Munich,1978,female,organic_search,True,Bronze
C016662,2022-10-05,Germany,Stuttgart,1977,female,referral,True,Silver
C016663,2022-05-09,Germany,Hanover,1983,male,organic_search,False,Bronze
C016664,2024-07-13,Germany,Nuremberg,1981,female,social_media,True,Bronze
C016665,2025-10-18,Germany,Hamburg,1987,not_specified,referral,True,Silver
C016666,2022-04-27,Germany,Mannheim,1960,male,social_media,True,Bronze
C016667,2024-10-12,Germany,Dortmund,1999,female,organic_search,False,Bronze
C016668,2024-04-24,Germany,Hanover,1971,male,social_media,True,Bronze
C016669,2022-09-06,Germany,Frankfurt,1995,female,social_media,False,Bronze
C016670,2022-11-04,Germany,Muenster,1982,male,email,True,Bronze
C016671,2023-02-16,Germany,Mannheim,1972,male,paid_search,False,Platinum
C016672,2024-09-16,Germany,Hanover,2002,female,paid_search,True,Bronze
C016673,2023-03-08,Austria,Graz,1969,female,social_media,True,Bronze
C016674,2025-04-11,Germany,Mannheim,1979,female,organic_search,True,Bronze
C016675,2023-06-19,Austria,Linz,1970,female,social_media,False,Bronze
C016676,2022-06-08,Germany,Hanover,1984,female,paid_search,False,Silver
C016677,2022-05-18,Germany,Nuremberg,1960,female,affiliate,True,Bronze
C016678,2023-08-02,Germany,Karlsruhe,1990,female,email,False,Bronze
C016679,2023-08-13,Germany,Karlsruhe,1956,not_specified,social_media,True,Bronze
C016680,2024-11-25,Austria,Linz,1962,male,email,True,Bronze
C016681,2023-11-23,Switzerland,Zurich,2006,female,organic_search,True,Silver
C016682,2022-08-25,Germany,Dortmund,1962,male,organic_search,True,Bronze
C016683,2022-11-05,Germany,Dortmund,1971,female,paid_search,False,Bronze
C016684,2024-03-29,Germany,Dusseldorf,1979,male,social_media,True,Bronze
C016685,2023-04-28,Germany,Essen,1980,male,affiliate,True,Bronze
C016686,2024-08-28,Germany,Dresden,1987,male,social_media,True,Gold
C016687,2025-08-26,Germany,Hanover,1959,female,referral,True,Bronze
C016688,2023-05-28,Switzerland,Basel,1971,male,paid_search,True,Bronze
C016689,2024-03-08,Germany,Hanover,1977,male,social_media,True,Bronze
C016690,2025-04-17,Germany,Muenster,1959,male,organic_search,True,Bronze
C016691,2022-10-31,Germany,Nuremberg,1955,female,social_media,False,Bronze
C016692,2024-01-08,Germany,Hanover,1994,female,organic_search,False,Silver
C016693,2023-03-18,Germany,Stuttgart,2001,male,referral,True,Bronze
C016694,2024-06-25,Germany,Dusseldorf,1991,female,organic_search,False,Bronze
C016695,2024-12-09,Germany,Hamburg,2005,male,paid_search,True,Silver
C016696,2022-07-23,Switzerland,Lausanne,2002,male,direct,False,Bronze
C016697,2022-09-28,Germany,Hamburg,2004,female,direct,False,Bronze
C016698,2022-02-03,Germany,Mannheim,1996,male,email,True,Bronze
C016699,2022-01-18,Germany,Muenster,1965,male,referral,True,Bronze
C016700,2022-03-15,Austria,Klagenfurt,1993,not_specified,direct,True,Bronze
C016701,2024-10-18,Germany,Cologne,1997,female,direct,True,Bronze
C016702,2025-07-30,Germany,Hanover,1982,male,organic_search,False,Platinum
C016703,2023-08-16,Germany,Dortmund,1972,female,organic_search,True,Bronze
C016704,2025-06-29,Germany,Berlin,,female,direct,True,Gold
C016705,2024-11-20,Germany,Bonn,1989,male,organic_search,True,Gold
C016706,2025-03-12,Switzerland,Lucerne,1990,female,social_media,False,Gold
C016707,2024-12-05,Germany,Essen,2003,male,direct,False,Bronze
C016708,2022-10-16,Germany,Wiesbaden,1960,male,organic_search,True,Bronze
C016709,2024-01-27,Switzerland,Zurich,,not_specified,organic_search,True,Bronze
C016710,2024-01-30,Germany,Augsburg,1995,female,paid_search,False,Silver
C016711,2024-07-16,Germany,Nuremberg,1975,female,organic_search,True,Gold
C016712,2025-02-24,Austria,Innsbruck,1966,male,organic_search,False,Bronze
C016713,2022-06-12,Germany,Bremen,1982,male,organic_search,False,Silver
C016714,2024-09-01,Austria,Vienna,1996,male,social_media,True,Gold
C016715,2025-04-18,Germany,Essen,1987,female,affiliate,False,Silver
C016716,2022-06-16,Germany,Muenster,2006,female,organic_search,False,Bronze
C016717,2023-08-23,Austria,Salzburg,,female,direct,True,Bronze
C016718,2025-07-18,Germany,Hamburg,1961,female,social_media,True,Silver
C016719,2022-02-05,Austria,Salzburg,1961,female,affiliate,True,Platinum
C016720,2022-08-21,Austria,Graz,1959,not_specified,email,True,Gold
C016721,2025-03-07,Switzerland,Basel,1992,female,email,False,Bronze
C016722,2022-09-06,Germany,Hanover,1995,female,organic_search,False,Silver
C016723,2024-10-11,Germany,Hamburg,1955,male,social_media,True,Bronze
C016724,2025-07-25,Germany,Essen,1996,male,paid_search,False,Gold
C016725,2023-12-22,Germany,Bremen,1989,female,paid_search,False,Silver
C016726,2023-12-02,Germany,Mannheim,1990,male,social_media,True,Gold
C016727,2023-09-12,Germany,Hamburg,1976,female,social_media,False,Bronze
C016728,2023-06-23,Germany,Hanover,1979,female,email,False,Bronze
C016729,2023-07-04,Switzerland,Bern,1955,female,social_media,False,Gold
C016730,2024-03-11,Germany,Berlin,1999,male,email,False,Bronze
C016731,2025-07-18,Germany,Munich,1991,male,paid_search,True,Bronze
C016732,2025-11-19,Germany,Hanover,1989,male,referral,True,Bronze
C016733,2025-06-05,Germany,Augsburg,2004,male,organic_search,False,Bronze
C016734,2022-06-22,Germany,Augsburg,1999,female,referral,False,Silver
C016735,2023-03-20,Germany,Mannheim,1965,female,paid_search,True,Silver
C016736,2024-12-29,Germany,Augsburg,1972,male,paid_search,True,Silver
C016737,2024-02-28,Germany,Hanover,1969,male,referral,True,Silver
C016738,2023-04-29,Austria,Graz,1972,female,paid_search,False,Bronze
C016739,2023-03-26,Switzerland,Lausanne,1960,female,referral,True,Silver
C016740,2022-06-19,Germany,Dusseldorf,1986,female,paid_search,True,Bronze
C016741,2023-04-26,Germany,Stuttgart,1961,female,email,False,Bronze
C016742,2023-09-02,Austria,Vienna,1990,male,direct,False,Silver
C016743,2023-08-25,Germany,Berlin,,female,direct,False,Bronze
C016744,2024-03-03,Germany,Mannheim,1961,not_specified,email,True,Silver
C016745,2023-01-30,Germany,Cologne,1969,male,paid_search,False,Bronze
C016746,2022-10-25,Germany,Hanover,1963,male,social_media,True,Silver
C016747,2025-07-06,Germany,Dusseldorf,1996,male,organic_search,True,Bronze
C016748,2023-08-09,Austria,Salzburg,1998,female,email,True,Bronze
C016749,2023-01-04,Germany,Leipzig,1988,male,social_media,False,Bronze
C016750,2024-07-07,Germany,Stuttgart,1984,female,social_media,False,Silver
C016751,2024-02-23,Austria,Salzburg,1982,female,referral,False,Bronze
C016752,2024-04-12,Austria,Klagenfurt,1966,male,direct,True,Silver
C016753,2022-11-17,Germany,Bremen,1986,female,organic_search,True,Gold
C016754,2024-11-10,Germany,Mannheim,1972,male,email,False,Bronze
C016755,2022-10-05,Germany,Wiesbaden,1975,female,social_media,True,Silver
C016756,2025-04-23,Austria,Salzburg,1997,female,social_media,False,Bronze
C016757,2023-09-05,Germany,Karlsruhe,2001,male,email,True,Silver
C016758,2023-08-15,Switzerland,Zurich,1966,female,affiliate,True,Bronze
C016759,2023-07-16,Germany,Dresden,1988,female,affiliate,False,Silver
C016760,2023-09-04,Germany,Essen,1986,male,paid_search,True,Bronze
C016761,2024-08-19,Germany,Berlin,2004,female,referral,True,Bronze
C016762,2023-12-19,Switzerland,Lucerne,1981,male,organic_search,True,Bronze
C016763,2022-07-03,Austria,Klagenfurt,1976,female,email,True,Bronze
C016764,2024-03-29,Germany,Dresden,2004,male,social_media,True,Bronze
C016765,2023-01-21,Germany,Nuremberg,2004,male,referral,True,Bronze
C016766,2022-06-06,Germany,Mannheim,1994,female,social_media,False,Bronze
C016767,2025-04-28,Germany,Mannheim,2003,male,email,True,Bronze
C016768,2023-03-28,Germany,Stuttgart,1992,male,referral,True,Bronze
C016769,2024-05-09,Germany,Dortmund,1972,female,organic_search,True,Bronze
C016770,2022-09-06,Switzerland,Basel,1994,female,referral,False,Bronze
C016771,2023-05-06,Germany,Wiesbaden,2006,male,social_media,True,Bronze
C016772,2023-07-12,Germany,Munich,2004,male,organic_search,True,Silver
C016773,2022-07-13,Germany,Wiesbaden,1994,male,paid_search,False,Platinum
C016774,2025-11-07,Germany,Dusseldorf,1968,male,paid_search,False,Bronze
C016775,2023-03-27,Germany,Mannheim,1995,not_specified,direct,True,Gold
C016776,2024-04-22,Germany,Cologne,1956,female,direct,True,Gold
C016777,2024-03-28,Germany,Karlsruhe,1987,male,direct,False,Bronze
C016778,2023-09-13,Germany,Bremen,,female,referral,False,Silver
C016779,2024-04-26,Germany,Muenster,1962,female,direct,True,Bronze
C016780,2024-03-28,Germany,Leipzig,2002,female,affiliate,False,Bronze
C016781,2022-04-26,Germany,Muenster,1993,female,referral,True,Bronze
C016782,2024-08-24,Germany,Karlsruhe,1991,male,social_media,True,Gold
C016783,2022-06-15,Germany,Berlin,1987,female,referral,True,Bronze
C016784,2023-09-21,Germany,Leipzig,1963,male,paid_search,False,Silver
C016785,2023-06-12,Germany,Dortmund,1982,female,email,False,Bronze
C016786,2023-10-09,Germany,Frankfurt,1972,male,direct,True,Bronze
C016787,2022-04-14,Germany,Augsburg,2006,male,organic_search,True,Bronze
C016788,2024-10-10,Germany,Hamburg,1986,male,organic_search,True,Silver
C016789,2023-08-28,Germany,Stuttgart,1999,male,direct,False,Silver
C016790,2022-03-29,Germany,Stuttgart,1963,female,paid_search,False,Silver
C016791,2022-01-06,Germany,Dortmund,1970,male,organic_search,True,Bronze
C016792,2024-02-20,Austria,Innsbruck,1986,female,organic_search,False,Bronze
C016793,2024-08-20,Germany,Berlin,2005,female,social_media,True,Bronze
C016794,2024-03-01,Germany,Hanover,1958,female,social_media,True,Silver
C016795,2024-11-07,Germany,Dortmund,1961,male,paid_search,True,Silver
C016796,2024-12-29,Switzerland,Bern,,male,email,False,Bronze
C016797,2025-06-13,Germany,Hamburg,1960,male,referral,True,Bronze
C016798,2025-11-20,Germany,Augsburg,1970,female,organic_search,True,Bronze
C016799,2025-07-02,Germany,Dresden,1989,male,organic_search,False,Silver
C016800,2025-02-23,Switzerland,Geneva,1977,not_specified,email,True,Gold
C016801,2023-09-15,Switzerland,Winterthur,1994,female,email,False,Silver
C016802,2023-12-29,Germany,Essen,1955,female,referral,False,Bronze
C016803,2024-06-09,Germany,Leipzig,1988,male,organic_search,True,Bronze
C016804,2022-09-02,Germany,Cologne,1988,male,paid_search,True,Silver
C016805,2024-09-06,Germany,Essen,1968,male,direct,True,Bronze
C016806,2024-04-30,Germany,Frankfurt,1990,female,organic_search,False,Bronze
C016807,2024-01-22,Germany,Bonn,1977,female,organic_search,True,Bronze
C016808,2025-04-20,Germany,Leipzig,,female,organic_search,True,Bronze
C016809,2024-09-19,Germany,Munich,1994,male,social_media,True,Bronze
C016810,2025-09-09,Germany,Bonn,1992,female,organic_search,False,Bronze
C016811,2025-11-12,Germany,Karlsruhe,1982,female,direct,True,Silver
C016812,2025-04-07,Germany,Karlsruhe,1990,male,social_media,False,Silver
C016813,2023-03-07,Germany,Essen,1962,male,paid_search,False,Silver
C016814,2022-10-01,Germany,Dusseldorf,1976,male,paid_search,True,Bronze
C016815,2023-03-09,Austria,Graz,1974,male,paid_search,False,Bronze
C016816,2024-10-26,Germany,Leipzig,1958,male,direct,True,Bronze
C016817,2025-06-02,Germany,Munich,1997,male,email,True,Bronze
C016818,2025-06-25,Germany,Augsburg,1988,female,direct,True,Silver
C016819,2024-09-15,Germany,Frankfurt,1972,female,affiliate,True,Bronze
C016820,2024-09-11,Germany,Mannheim,1956,female,referral,True,Bronze
C016821,2025-10-07,Germany,Leipzig,2005,male,email,True,Bronze
C016822,2024-09-17,Germany,Nuremberg,1989,female,affiliate,False,Silver
C016823,2022-07-23,Germany,Wiesbaden,1996,female,direct,True,Bronze
C016824,2023-12-24,Austria,Linz,1958,female,social_media,False,Silver
C016825,2023-06-03,Germany,Muenster,2002,female,social_media,True,Bronze
C016826,2024-07-09,Germany,Dusseldorf,1958,not_specified,email,True,Bronze
C016827,2024-07-07,Austria,Graz,2002,male,referral,True,Gold
C016828,2023-03-02,Switzerland,Winterthur,1984,not_specified,organic_search,False,Bronze
C016829,2023-03-10,Germany,Munich,2000,male,paid_search,True,Bronze
C016830,2022-05-09,Germany,Hamburg,2002,male,direct,True,Bronze
C016831,2023-02-28,Germany,Leipzig,2000,female,direct,True,Bronze
C016832,2025-04-11,Germany,Bremen,1992,male,email,True,Bronze
C016833,2024-08-04,Germany,Essen,1960,male,social_media,True,Bronze
C016834,2025-09-24,Germany,Hamburg,1991,male,organic_search,True,Bronze
C016835,2025-08-31,Germany,Bremen,1982,male,referral,False,Bronze
C016836,2025-05-23,Germany,Hanover,1996,male,social_media,True,Bronze
C016837,2022-09-17,Germany,Stuttgart,2005,male,direct,True,Bronze
C016838,2023-04-28,Austria,Salzburg,1978,male,organic_search,False,Bronze
C016839,2022-03-25,Germany,Leipzig,1969,male,email,True,Silver
C016840,2022-05-16,Germany,Hamburg,1992,male,organic_search,False,Bronze
C016841,2022-11-30,Germany,Bonn,1967,male,organic_search,True,Bronze
C016842,2023-02-09,Germany,Dortmund,,male,social_media,True,Gold
C016843,2022-01-23,Austria,Villach,1991,female,social_media,True,Bronze
C016844,2025-05-02,Austria,Graz,2004,male,direct,True,Silver
C016845,2024-02-01,Germany,Berlin,1993,not_specified,direct,False,Bronze
C016846,2024-08-05,Germany,Mannheim,1992,female,referral,True,Bronze
